id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5259556,Canut appartment in Croix-Rousse,25379884,Jérémy Et Julie,,4e Arrondissement,45.77953,4.8319,Entire home/apt,130,365,21,2018-12-09,0.22,1,0,0,
5289622,Chambre privée étudiante à Lyon,14014159,Julie,,2e Arrondissement,45.75929,4.83384,Private room,34,1,4,2015-09-01,0.04,1,0,0,
5768022,"Suite d'hôtes, Climatisée, Croix-Rousse centre",29924767,Soued,,4e Arrondissement,45.78131,4.83675,Entire home/apt,127,4,29,2022-11-14,0.32,2,267,7,Exempt - hotel-type listing
5291842,Appartement Lyonnais,10435433,Emma,,3e Arrondissement,45.75095,4.86376,Entire home/apt,35,365,2,2016-03-22,0.02,1,0,0,
5292586,Appartement au calme à Lyon,27408087,Michel,,9e Arrondissement,45.8007,4.82582,Entire home/apt,75,1,27,2022-12-11,0.33,1,273,5,6938912880167
5293877,T2 centre de Lyon,27416088,Sandra,,3e Arrondissement,45.75732,4.84601,Entire home/apt,30,365,4,2016-08-15,0.05,1,0,0,
5303777,Magnifique appartement  climatisé au centre Lyon,5825312,Mb,,2e Arrondissement,45.76098,4.83727,Entire home/apt,280,2,122,2022-12-01,1.32,1,197,23,6938212594013
5331127,59 m2 appartment - City center,27628484,Aurore,,1er Arrondissement,45.76805,4.83788,Entire home/apt,165,365,0,,,1,0,0,
6507347,Cosy en centre ville,34019342,Sylvain,,7e Arrondissement,45.75005,4.84269,Entire home/apt,80,2,7,2022-12-11,0.11,1,203,1,6938712915855
6510164,Appartement Lyon 07,34035786,Eloïse,,7e Arrondissement,45.74582,4.85019,Entire home/apt,35,365,0,,,1,0,0,
6520320,Appt avec jardin privatif à 25min à pied du centre,34098837,Amélie,,7e Arrondissement,45.74697,4.85722,Entire home/apt,120,3,85,2022-07-15,0.95,1,84,3,6938712512811
6526628,"T3 lumineux, lyon 3e",21551966,Aurelie,,3e Arrondissement,45.75377,4.86588,Entire home/apt,60,365,3,2015-08-17,0.03,1,0,0,
5798113,BEL APPART 75M2 Foch/Masséna,12123754,Gersende,,6e Arrondissement,45.76688,4.84908,Entire home/apt,120,365,2,2015-12-30,0.02,1,0,0,
6550182,Loue Lyon 5 chambre single,34254680,Emmanuelle,,5e Arrondissement,45.7534,4.81721,Private room,36,1,127,2022-11-19,2.59,2,0,56,
6571801,Chambre avec balcon dans Grand T5,34372342,Adrien,,3e Arrondissement,45.75574,4.87127,Private room,23,4,0,,,1,0,0,
6573012,Superbe 4 pièces Lyon centre,34378975,Anaïk,,3e Arrondissement,45.75316,4.85201,Entire home/apt,80,365,0,,,1,0,0,
6584782,appartement lumineux Croix-Rousse,25837613,Elena,,4e Arrondissement,45.77454,4.82237,Entire home/apt,80,365,0,,,1,0,0,
6587505,Appart-Croix Rousse /vue sur Saône et Fourvière,29580692,Hedwige,,1er Arrondissement,45.7682,4.81711,Entire home/apt,110,3,44,2022-12-11,0.48,1,352,14,6938112934431
5331174,Beautiful room in the heart of Lyon,27627552,Henri Et Anne,,2e Arrondissement,45.75224,4.82735,Private room,70,2,61,2022-03-01,0.65,1,347,3,
5349420,Magnifique Appartement à la confluence Lyon,26190481,Alexandre,,2e Arrondissement,45.74272,4.82448,Private room,73,2,1,2022-11-17,1,1,362,1,6923769054457
5351902,"Apart quiet, air fresh, 1 week and more",27739187,Sandrine,,7e Arrondissement,45.75021,4.84736,Entire home/apt,70,365,10,2018-08-08,0.11,1,348,0,
5799448,Nice and cosy 2 bedrooms appartment,20759125,Alexandra,,7e Arrondissement,45.7306,4.83409,Entire home/apt,60,365,13,2020-01-01,0.14,1,179,0,
5371808,Chambre de 22m² à 5min de Bellecour,27846005,Boris Et Gayané,,2e Arrondissement,45.75262,4.82861,Private room,41,1,74,2017-12-20,0.81,1,0,0,
5383607,Superbe appartement au cœur des Brotteaux!,14803034,Alain,,6e Arrondissement,45.76797,4.85998,Private room,89,1,24,2022-12-04,0.29,2,277,16,
6594546,Part Dieu : jolie chambre vue imprenable,34500072,Blandine,,3e Arrondissement,45.76133,4.86722,Private room,71,2,50,2022-11-13,0.55,1,160,2,
6618523,Chambre à Lyon très proche Perrache,25334038,Noëlla,,2e Arrondissement,45.75029,4.82528,Private room,28,1,7,2015-06-25,0.08,1,0,0,
5809190,Charmant rez de jardin X-rousse,23426364,Olivier,,1er Arrondissement,45.77201,4.83143,Entire home/apt,80,365,5,2019-02-25,0.06,1,0,0,
6625729,DUPLEX CONTEMPORY DESIGN LAST FLOOR,34679309,Franck,,8e Arrondissement,45.73608,4.88807,Entire home/apt,90,2,56,2022-10-02,0.61,1,3,8,6938812918895
6633935,Beautiful appartment on the river!,22721793,Pierre,,1er Arrondissement,45.76871,4.8263,Entire home/apt,180,365,4,2018-10-28,0.04,1,0,0,
5404518,Charming Well equipped - Close to Métro Saxe,286345,Guillaume,,7e Arrondissement,45.75352,4.8459,Entire home/apt,107,2,102,2022-11-20,1.11,1,365,22,6938712632278
5442867,2-pièces tout confort dernier étage,2956938,Audrey,,6e Arrondissement,45.76808,4.85131,Entire home/apt,70,2,165,2022-11-14,2.09,1,5,55,6938612922020
5809214,Appart Lyon Chill,30141001,Nina,,9e Arrondissement,45.7761,4.806,Private room,41,2,14,2022-12-12,0.15,1,6,4,
6981179,Appart de coloc sympa Lyon 8e,36605860,Stéphane,,8e Arrondissement,45.73807,4.8514,Entire home/apt,30,365,0,,,1,0,0,
6982467,Le Doyenné,16823397,Blandine,,5e Arrondissement,45.76015,4.82527,Entire home/apt,63,6,128,2022-12-07,1.41,1,260,8,6938513067547
6985025,Arboré et paisible,36622987,José,,5e Arrondissement,45.76102,4.78618,Entire home/apt,68,3,35,2022-06-29,0.39,1,246,5,
6991408,Appart Meublé 2 Pièces Lyon 6ème,36360855,Jean-Didier,,6e Arrondissement,45.76551,4.84254,Entire home/apt,69,2,169,2022-12-11,1.91,1,308,41,6938612958642
7002909,Appartement charmant avec vue,36712854,Gaspard,,5e Arrondissement,45.75771,4.82421,Entire home/apt,60,365,0,,,1,0,0,
7008073,Chambre 12m2 Lyon 6,36738684,Marion Et Clarisse,,6e Arrondissement,45.7655,4.84583,Private room,30,3,1,2015-07-25,0.01,1,0,0,
7017977,Duplex lumineux - Proche Part Dieu,36787279,Benjamin,,3e Arrondissement,45.75451,4.85839,Private room,30,2,0,,,1,0,0,
6637512,1 Chambre dans appart convivial 71m,24512945,Souky,,8e Arrondissement,45.73538,4.85177,Private room,25,1,0,,,2,0,0,
6667520,Chez Guylaine,9066299,Guylaine,,3e Arrondissement,45.75368,4.85009,Entire home/apt,70,365,2,2015-12-30,0.02,1,90,0,
6670089,Appartement moderne à Lyon,34911111,Joseph,,9e Arrondissement,45.77388,4.79896,Entire home/apt,20,365,1,2015-06-15,0.01,1,0,0,
6674276,pentes croix rousse,34932081,Hugo,,1er Arrondissement,45.76906,4.82573,Entire home/apt,60,365,31,2016-07-19,0.35,1,0,0,
6682694,Appartement de campagne,22791860,Raphael,,4e Arrondissement,45.77988,4.83263,Entire home/apt,70,365,0,,,1,0,0,
6688313,Charmant Appart 10mn centre ville,33999339,Toine,,8e Arrondissement,45.74117,4.86565,Entire home/apt,116,1,125,2022-12-11,1.37,2,335,51,6938812658777
6710875,Cosy flat city center - great view,34189729,Frédéric,,5e Arrondissement,45.76732,4.82732,Entire home/apt,150,365,0,,,1,0,0,
6725065,Appartement Lyon 8 terrasse piscine,32130119,Amandine,,8e Arrondissement,45.72476,4.87879,Entire home/apt,68,365,7,2016-12-11,0.08,1,0,0,
5841417,Quai du Rhône,7576474,Mohom,,3e Arrondissement,45.75876,4.84115,Entire home/apt,125,1,744,2022-09-09,8.05,10,343,3,6938312532816
7028269,"Charming and cosy ""Canut""",10231490,Jennifer,,1er Arrondissement,45.77154,4.82656,Entire home/apt,55,2,29,2022-07-19,0.33,1,56,4,6938113181483
5841496,Quai de l'ancienne préfecture,7576474,Mohom,,3e Arrondissement,45.75874,4.84111,Entire home/apt,129,1,811,2022-09-03,8.73,10,350,13,6938312532717
7033214,LUXE et CALME rue REPUBLIQUE! 4 chambres 4 à 10 p,36506130,Stella Et Laurent,,2e Arrondissement,45.76347,4.83554,Entire home/apt,263,1,184,2022-07-25,2.08,3,0,4,6938212422084
7034926,"Lyon centre, idéal groupe 4 à 20 p",36506130,Stella Et Laurent,,2e Arrondissement,45.76263,4.836,Entire home/apt,313,1,67,2022-11-21,1.12,3,221,13,6938212422084
6726554,"Petit appartement ""charmant"" à Lyon",31445955,Maud,,3e Arrondissement,45.75953,4.8527,Entire home/apt,50,365,0,,,1,0,0,
6734932,joli studio 20M2  idéal visite lyon,35271967,Hervé,,8e Arrondissement,45.74434,4.86298,Entire home/apt,50,365,0,,,1,365,0,
5856224,Studio in Lyon city center,259968,Brittanie And Nicolas,,7e Arrondissement,45.75393,4.841,Entire home/apt,52,2,147,2022-12-11,2.19,1,164,35,6938712604564
6736839,Large family apartment,6428224,Alicia,,7e Arrondissement,45.75321,4.84873,Entire home/apt,203,365,3,2016-12-26,0.04,1,0,0,
5856902,Loft spirit in heart of Lyon,1277331,Adrien,,3e Arrondissement,45.75725,4.84235,Entire home/apt,40,365,14,2019-12-15,0.15,1,0,0,
7039871,Appartement Lyon Croix Rousse,4054991,Coralie,,4e Arrondissement,45.77566,4.82789,Entire home/apt,75,365,9,2017-03-19,0.10,1,0,0,
5856969,Lovely 85m2 flat in the very center,18382959,Johan,,2e Arrondissement,45.76027,4.83173,Entire home/apt,221,2,16,2022-11-19,0.17,1,3,2,6938213372387
6737273,3 bedrooms luxury apartment,33926302,Evelyne,,1er Arrondissement,45.76625,4.831,Entire home/apt,230,3,17,2018-12-25,0.19,2,124,0,6938112359953
5857601,Duplex 100m2 Quartier Part Dieu/Brotteaux,7631477,Delphine,,6e Arrondissement,45.76512,4.86764,Entire home/apt,155,1,19,2021-09-16,0.21,2,0,0,6938612926671
5866478,Le véritable esprit Airbnb au cœur de lyon,29023582,Isabelle,,4e Arrondissement,45.77805,4.83444,Entire home/apt,52,3,18,2018-02-05,0.19,1,0,0,20210916-1094
6742343,sous-location T2,35304431,Marion,,7e Arrondissement,45.74877,4.84015,Entire home/apt,30,365,2,2015-07-22,0.02,1,0,0,
7054877,Room with a view,19764123,Bruno,,2e Arrondissement,45.74482,4.82219,Private room,150,2,57,2018-12-09,0.76,1,0,0,
5870323,Nice apartment - Ampère,30480986,Clémence,,2e Arrondissement,45.75594,4.82645,Entire home/apt,100,365,0,,,1,0,0,
7057286,Chambre dans bel appartement 90m2,5125557,Mathilde,,7e Arrondissement,45.7527,4.84433,Private room,30,7,0,,,1,0,0,
5886856,Cosy flat in Lyon's first district,4937049,Florine,,1er Arrondissement,45.77001,4.82856,Entire home/apt,49,365,49,2018-12-02,0.55,1,0,0,
6744840,Chambre indépendante - Croix Rousse,18805464,Olivia,,1er Arrondissement,45.77313,4.82698,Private room,48,2,81,2022-12-01,0.90,1,309,37,
6752240,T3 lumineux et calme.,26886246,Florent,,7e Arrondissement,45.74518,4.83184,Entire home/apt,80,365,0,,,2,0,0,
5899807,NICE NEW FLAT WITH TERRACE,29877709,Corine,,2e Arrondissement,45.742,4.81537,Entire home/apt,165,4,74,2022-10-30,0.80,1,271,8,6938212571544
6753675,T2 a deux pas du métro Garibaldi,35077548,Kevin,,7e Arrondissement,45.74824,4.85432,Entire home/apt,50,365,0,,,1,0,0,
7057425,Petite maison sur les toits de Lyon,5470403,Elise Et Julien,,7e Arrondissement,45.75065,4.85054,Entire home/apt,103,2,158,2022-11-01,1.75,1,2,16,6938713030770
7058928,Appartement lumineux et cosy,9611463,Jean-Luc,,3e Arrondissement,45.75771,4.85287,Entire home/apt,65,365,0,,,1,0,0,
5899953,☼GYPSET-SUITE-LYON - Joli 58m2 proche métro & gare,30643090,Guillaume,,8e Arrondissement,45.7475,4.8618,Entire home/apt,56,3,50,2022-10-24,0.58,1,146,3,6938812999168
7061204,Charming bedroom near Hôtel de Ville,37021403,Daniela,,1er Arrondissement,45.77087,4.83133,Private room,30,1,31,2017-07-20,0.34,1,0,0,
5914669,Appartement Monplaisir Lumière,20629183,Emilie,,3e Arrondissement,45.74601,4.87403,Entire home/apt,60,365,2,2016-06-19,0.02,2,0,0,
7082561,Duplex 100 m2 lumineux vieux lyon,37128231,Pascaline,,5e Arrondissement,45.75924,4.82503,Entire home/apt,89,3,11,2022-11-02,0.12,1,94,4,6938513007763
6756856,Chambre en colocation à Vieux Lyon,35375597,Nicolas,,5e Arrondissement,45.76012,4.82786,Private room,19,1,2,2015-06-29,0.02,1,0,0,
5953031,T3 en rez de jardin à Monplaisir idéal famille,30903304,Aurelie Et Benjamin,,8e Arrondissement,45.74137,4.86664,Entire home/apt,129,2,241,2022-12-01,2.58,1,152,30,6938812556235
6759288,Superbe Appartement Hotel de Ville,35386524,Martin,,2e Arrondissement,45.76487,4.83523,Entire home/apt,70,365,0,,,1,0,0,
7102403,Studio Colbert for 2 persons,22406928,Sophie,,1er Arrondissement,45.77289,4.8331,Entire home/apt,40,30,7,2019-05-18,0.08,1,146,0,"Available with a mobility lease only (""bail mobilité"")"
5956174,Appartement Monplaisir Lumière,20629183,Emilie,,3e Arrondissement,45.74425,4.87513,Private room,20,1,0,,,2,0,0,
7111971,Havre de paix dans la ville,14862921,Maryse,,9e Arrondissement,45.76078,4.80762,Entire home/apt,34,2,38,2022-08-14,0.42,1,0,2,6938913355368
6760535,"Appartement calme vieux lyon fourviere,centre TCL",35392874,Emmanuelle,,5e Arrondissement,45.75649,4.81579,Entire home/apt,50,4,18,2021-08-20,0.20,2,0,0,6938512979752
5957152,Studio neuf design avec piscine,18032709,Veronique,,5e Arrondissement,45.7514,4.78491,Private room,58,2,29,2022-12-03,0.43,1,85,5,
6764085,"Vue jardin, calme, sdb privée",35411010,Yvan Et Caroline,,3e Arrondissement,45.75091,4.88278,Private room,95,1,0,,,1,0,0,
6775783,Appartement haussmannien de 65 m2,35472185,Francesco,,2e Arrondissement,45.76166,4.83688,Entire home/apt,49,365,12,2016-08-13,0.13,1,0,0,
7113605,Flat for 2 in the center of Lyon,6499631,Ambre,,3e Arrondissement,45.75511,4.84724,Entire home/apt,25,365,2,2017-04-10,0.03,1,0,0,
5973779,Très joli 2 pièces Lyon Tête d'Or,14288924,Jade,,6e Arrondissement,45.76918,4.85473,Entire home/apt,40,365,24,2017-06-24,0.26,1,0,0,
7114468,Nice and well located room - Q104-2,14809773,Sébastien,,5e Arrondissement,45.76421,4.8278,Private room,35,5,4,2022-07-22,0.05,18,294,1,
6775987,Vue sur berges,35470477,Christian,,7e Arrondissement,45.75473,4.84179,Entire home/apt,80,365,0,,,2,0,0,
5984471,chambre double chez l'habitant,25681685,Therese,,8e Arrondissement,45.73456,4.85273,Private room,60,2,0,,,1,0,0,
6778876,Coloc proche de part dieu 140m^2,7017981,Jessica,,6e Arrondissement,45.76573,4.85654,Private room,40,1,1,2015-08-01,0.01,1,0,0,
7114605,Nice and well located - Q103-2,14809773,Sébastien,,5e Arrondissement,45.76483,4.82847,Private room,30,5,10,2022-08-25,0.11,18,324,2,
5988330,LOFT ENTIEREMENT LIBRE  A LYON BIEN SITUE ( 2-3-4),26625957,Wardia,,1er Arrondissement,45.77001,4.83568,Entire home/apt,70,2,14,2020-01-02,0.18,1,256,0,D202109300632
7117507,Appartement plein centre de Lyon 70m2,17296037,Estelle,,1er Arrondissement,45.77047,4.83515,Entire home/apt,34,365,20,2018-04-30,0.23,1,0,0,
5992915,Appartement cosy lumineux Lyon 3ème,20247682,Gé,,3e Arrondissement,45.74993,4.88728,Entire home/apt,55,365,1,2016-09-01,0.01,1,0,0,
7122999,joli appartement Croix Rousse Lyon,3421627,Sara,,4e Arrondissement,45.7761,4.82345,Entire home/apt,50,365,5,2017-12-10,0.06,1,0,0,
6780433,appartement vue panoramique  Lyon,33003095,Charlotte,,6e Arrondissement,45.77045,4.84106,Entire home/apt,98,365,0,,,1,0,0,
6781601,Appartement 2 pièces 45m² Lyon 2ème,35501618,Bertrand,,2e Arrondissement,45.74432,4.82239,Entire home/apt,45,365,0,,,1,0,0,
6002066,Au coeur de Croix Rousse,12036061,Xja Qsjqdjqhrm,,4e Arrondissement,45.77593,4.83274,Private room,19,1,0,,,1,0,0,
6002498,Luxuous appartment in the heart Lyon 6th,31161086,Sylvie,,6e Arrondissement,45.77262,4.84529,Entire home/apt,76,2,251,2022-11-11,2.73,1,184,26,0693861700107
6784693,"T2 tout confort, au pied du métro !",17934404,Arnaud,,6e Arrondissement,45.77121,4.86068,Entire home/apt,71,2,386,2022-11-02,4.23,1,329,58,6938612711786
6786313,Adadgio Opera cozy in the city,3038226,Sophie,,1er Arrondissement,45.76895,4.83276,Entire home/apt,62,200,8,2022-07-31,0.09,7,110,2,6938112414292
6792575,Cosy appartement/quais de Saône/ jardins et garage,9043933,Sophie,,9e Arrondissement,45.7831,4.81045,Entire home/apt,50,3,48,2022-11-03,0.63,1,0,7,6938913074167
6796298,Appartement au coeur de Lyon,35574396,Florent,,1er Arrondissement,45.76826,4.83025,Entire home/apt,35,365,2,2015-12-23,0.02,1,0,0,
7124087,"Chambre proche Part Dieu, belle vue",15521184,Etienne,,3e Arrondissement,45.75155,4.85593,Private room,35,2,56,2020-09-11,0.62,2,0,0,
7137080,Studio accès privé Parc Tête d'Or,33013135,Marjorie,,6e Arrondissement,45.77495,4.84907,Entire home/apt,25,365,9,2016-02-22,0.10,1,0,0,
7152243,Les Terrasses de Pascal.,37457658,Pascal,,9e Arrondissement,45.77833,4.80322,Entire home/apt,86,365,0,,,1,0,0,
6009258,"T3 64m, tout confort, prox PartDieu",27840870,Olivier,,3e Arrondissement,45.75756,4.87302,Entire home/apt,50,365,0,,,1,0,0,
7156074,Bel appartement T3 en plein centre,37475596,Stanislas,,1er Arrondissement,45.77018,4.83431,Entire home/apt,45,365,2,2015-08-10,0.02,1,0,0,
6816667,appartement soleil,35693623,Maisonlyon,,2e Arrondissement,45.74873,4.82971,Entire home/apt,100,365,32,2021-07-25,0.48,1,348,0,
6013785,Cosy and relaxing appartment.,24459413,Jean-Baptiste,,3e Arrondissement,45.7536,4.86594,Private room,80,1,66,2018-08-31,0.84,1,0,0,
6817439,Appartement canut 60m2 + mezzanine,35544138,Gwendolyne,,1er Arrondissement,45.7724,4.83466,Entire home/apt,60,365,16,2016-08-21,0.18,1,0,0,
6821666,Chambre à louer à la PART-DIEU,29050432,Eleonore,,3e Arrondissement,45.75315,4.86641,Private room,55,1,1,2015-07-24,0.01,1,0,0,
6825453,LA CABANE - Hôtel de Ville,4156965,Emilie,,1er Arrondissement,45.76899,4.83233,Entire home/apt,55,28,12,2020-08-01,0.15,18,233,0,6938112382224
7162374,Appartement sur ligne T2.,14596053,Cédric,,8e Arrondissement,45.73652,4.86602,Entire home/apt,53,365,9,2018-09-03,0.11,1,105,0,
7165191,Appart.  Lyon 6ème - 4 pers,13693328,Frederic,,6e Arrondissement,45.77213,4.84735,Entire home/apt,59,365,5,2015-09-01,0.06,1,0,0,
7166731,Appartement idéalement situé,36511295,Sandra,,3e Arrondissement,45.74861,4.86554,Entire home/apt,43,365,0,,,1,0,0,
7184045,"",37637577,Céline,,4e Arrondissement,45.78395,4.81758,Entire home/apt,80,365,1,2015-08-24,0.01,1,0,0,
6037318,Appart proche villeurbanne,22312918,Thomas,,3e Arrondissement,45.7622,4.8547,Shared room,9,1,0,,,1,0,0,
7195702,Chambre dans appartement ancien,16898069,Lucie,,7e Arrondissement,45.75245,4.84072,Private room,20,2,6,2016-07-17,0.07,1,0,0,
7198088,bel appartement avec terrasse,34436674,Marc,,7e Arrondissement,45.7452,4.84364,Entire home/apt,170,2,14,2022-07-11,0.16,1,328,1,6938713076401
6826032,Haussmanien 105M2 or 1130 FT2 La Belle Époque,35756555,Sylvain,,3e Arrondissement,45.76285,4.84393,Entire home/apt,125,1,209,2022-10-02,2.30,1,78,35,6938312595073
6826213,Appartement T1 en centre ville,35757187,Martine,,3e Arrondissement,45.74778,4.87007,Entire home/apt,75,3,13,2022-11-18,0.18,1,365,5,0693831800591
6038650,Appartement Lyon 9ème,31339613,Mamou,,9e Arrondissement,45.7749,4.80144,Private room,25,1,0,,,1,0,0,
6829409,Joli T2 dans le coeur historique,19619692,Cécile,,5e Arrondissement,45.75664,4.81231,Entire home/apt,68,1,17,2022-07-10,0.25,1,348,2,6938513217106
6832621,"Appartemt Canut 50m2, vue sur Lyon",2133435,Marie,,4e Arrondissement,45.77509,4.83684,Entire home/apt,50,365,0,,,1,0,0,
7210252,LYON Entre CENTRE et PART DIEU 1-2 pers.,29739573,Pierre Et Bernadette,,3e Arrondissement,45.75135,4.85668,Private room,30,1,42,2022-03-06,0.46,2,0,4,
6060296,Large studoi Near centre of lyon,31421170,Shirley,,8e Arrondissement,45.73142,4.85121,Entire home/apt,58,365,4,2017-11-04,0.05,2,364,0,
7210307,Appartement en plein coeur de Lyon,37754918,Patrick,,2e Arrondissement,45.76441,4.83404,Entire home/apt,60,365,4,2016-12-18,0.04,1,0,0,
7221129,Loft à la Croix-Rousse/Les Pentes,37763774,Raphael,,1er Arrondissement,45.77327,4.82339,Entire home/apt,50,365,1,2015-08-08,0.01,1,0,0,
6847428,Grd chambre/Grd appart/5mn hôtel de ville à Lyon,35879984,Hannah,,1er Arrondissement,45.76976,4.82896,Private room,35,2,0,,,2,0,0,
6851749,Au coeur de Lyon parfait LUMIERES,35902880,Ivan,,1er Arrondissement,45.76853,4.83185,Entire home/apt,50,365,0,,,1,0,0,
6067029,Charming French-style apartment,31490887,Regis,,1er Arrondissement,45.77187,4.83388,Entire home/apt,105,2,73,2022-12-11,0.83,1,334,12,20180513-0028
6852616,Duplex lumineux garage/terrasses,35906750,Agnès,,1er Arrondissement,45.77164,4.82514,Entire home/apt,251,4,19,2022-07-29,0.22,1,63,1,6938112881080
7221322,Grande chambre calme Lyon Centre,19832671,Jory,,6e Arrondissement,45.76909,4.84889,Private room,25,1,1,2015-07-17,0.01,1,0,0,
7221654,Au calme à Lyon - T2 50m²,37805420,Guillaume,,8e Arrondissement,45.73776,4.86895,Entire home/apt,50,365,0,,,1,0,0,
6073997,Appartement calme Centre Lyon,19460083,Martin,,1er Arrondissement,45.77425,4.83543,Entire home/apt,40,365,3,2015-11-09,0.03,1,0,0,
7224434,Unique panorama - duplex in hyper center,6383551,Anne,,2e Arrondissement,45.764458,4.833727,Entire home/apt,142,2,199,2022-11-01,2.20,1,341,38,0693821800185
7231601,Appartement rez de jardin,9835361,Marie,,7e Arrondissement,45.75146,4.8419,Entire home/apt,100,365,0,,,1,0,0,
